channel,message_id,date,text,views,forwards,media_type,image_path
tikvahpharma,196402,2026-06-28 04:19:50+00:00,"​**Shafici Importer**

**​✨ Mindray Lab Equipment**
🔹 7 Diff CBC Bc 780
🔹 Bc 30s CBC
🔹 Bs-240 Chemistry
🔹 Coagula-C2000-2
🔹 CoagulaC2000-4
🔹 Mindray CL-900

**​✨ Furniture (Better Medical)**

🔹 3-Function Hospital Bed
🔹 Ambulance Stretchers
🔹 Anesthesia Trolley
🔹 Baby Cribs
🔹 Bedside Cabinet
🔹 Delivery Couch
🔹 Delivery Table
🔹 Emergency Trolley
🔹 Examination Coach
🔹 Examination Light
🔹 Instrument Trolley
🔹 IV Stand
🔹 Over Bed Table
🔹 Ward Screen (3-fold)
🔹 Ward Screen (4-fold)
**
​✨ Mindray Chemistry Reagents**

🔹 ALB Kit
🔹 ALP Kit
🔹 ALT Kit
🔹 AST Kit
🔹 Bil-Direct Kit
🔹 Bil-Total Kit
🔹 CRP Kit
🔹 CREA(SOX) Kit (Creatinine)
🔹 Glu(GOD) Kit (Glucose)
🔹 HDL-C Kit
🔹 HbA1c Kit
🔹 LDL-C Kit
🔹 RF II Kit
🔹 TC Kit (Total Cholesterol)
🔹 TG Kit (Triglycerides)
🔹 Total Protein Kit
🔹 UA Kit (Uric Acid)
🔹 UREA Kit

**​✨ Mindray Chemistry Calibrators / Controllers**

🔹 ASO/CRP/RF Triple Control Kit
🔹 CC.M.Control (L 1)
🔹 CC.M.Control (L 2)
🔹 HbA1c Calibrator Kit
🔹 HbA1c Control N Kit
🔹 HbA1c Control P Kit
🔹 Lipids Calibrator
🔹 Multi Sera Calibrator
🔹 RF II Calibrator Kit
🔹 Specific Proteins Calibrator

**​✨ Mindray Hormone Reagents**

🔹 AFP (CLIA) kit
🔹 Anti-HCV (CLIA) kit
🔹 Anti-TP kit (CLIA)
🔹 CA125 (CLIA) kit
🔹 CA15-3 (CLIA) kit
🔹 CA19-9 (CLIA) kit
🔹 CEA (CLIA) kit
🔹 E2 (CLIA) kit
🔹 FERR (CLIA) kit
🔹 FSH (CLIA) kit
🔹 FT4 (CLIA) kit
🔹 Folate kit (CLIA)
🔹 HBsAg (CLIA) kit
🔹 HCG kit (CLIA)
🔹 HIV (CLIA) kit
🔹 LH (CLIA) kit
🔹 PROG II (CLIA) kit
🔹 PRL (CLIA) kit
🔹 Substrate Solution
🔹 T3 (CLIA) kit
🔹 T4 (CLIA) kit
🔹 TESTO II (CLIA)
🔹 TSH (CLIA) kit
🔹 TnI kit (CLIA)
🔹 VB12 kit (CLIA)
🔹 VD-T II kit (CLIA)
🔹 t-PSA (CLIA) kit
🔹 FPSA (CLIA) kit

**​✨ Mindray Hormone Calibrators & Controls**

🔹 25-OH-Vitamin D Total CAL
🔹 AFP Calibrators
🔹 Anti-HCV Calibrators
🔹 CA125 Calibrators
🔹 CA15-3 Calibrators
🔹 CA19-9 Calibrators
🔹 CEA Calibrators
🔹 Estradiol Calibrators
🔹 FSH Calibrators
🔹 Ferritin Calibrators
🔹 Folate Calibrators
🔹 Free PSA Calibrators
🔹 Free T4 Calibrators
🔹 HBsAg Calibrators
🔹 HIV Calibrators
🔹 LH Calibrators
🔹 Progesterone Calibrators
🔹 Prolactin Calibrators
🔹 TSH Calibrators
🔹 Testosterone Calibrators
🔹 Thyroid Function Multi Con H3
🔹 Thyroid Function Multi Con L 3
🔹 TnI Calibrators
🔹 Total BHCG Calibrators
🔹 Total PSA Calibrators
🔹 Total T3 Calibrators
🔹 Total T4 Calibrators
🔹 Tumor Marker Multi Control L3
🔹 VB12 Calibrators

**​✨ Coagulation / Electrolyte**

🔹 2-Cuvettes (steel balls)
🔹 4-Cuvettes (steel balls)
🔹 ISE Cleaning Solution
🔹 ISE Reagent Pack
🔹 Na Cleaning Solution
🔹 TDR ONE-96(INT)

**​✨ Bilal Pharma** 

🔹 Chemistry Machine (BS-240)
🔹 DIFF-LYSE
🔹 E-Z CLEANSER
🔹 Hematology Analyzer (BC-30s)
🔹 LH-LYSE
🔹 M-30 LYSE
🔹 M-30D DILUENT
🔹 M-52 DILUENT
🔹 Wash Buffer

​📞 For Price Quotations:

0922370965
0922993050

​Getnet
Sales and Tender Officer",85,0,none,
tikvahpharma,196401,2026-06-28 04:14:51+00:00,"Update 28/06/26

Safe pharma import and community import
Contact no 0920555993
                    0967342405
Discount 
💥syringe 10cc 💵780

💥Ped. Paracitamol (Parakant) 120mg/5ml, 60ml bottles. 
price: 41br  <10cartn 40 <20cartn 39
Carton size 100

💥Valk( Aceclofenac 100mg)(2×10) 💵210birr
💥Colcol (5×4) 💵168birr
💥Pregabalin 150 ( 10x10) 💵1330

⭐️VITAMIN D DROPS (KIDOVIT)
100 bottle/ cartoon
Ex date-07/2028
Price: 320

HALF IV SET RINGER LACTATE 
📦 12
💰295 birr
📅2/29

FULL IV SET NS 
📦12
💰 328 birr

50crtn Ns = 196,800
7% captppril(192) attachment 72pk


🌟🌟🌟new arrival items 

Stock Update

1.  Azithromycin 15ml 
     Ex date:02/2028
     Carton Size:150
     Price: 90

2.  Azithromycin 30ml
     Ex date: 02/2028
     Carton Size : 80
     Price:  190
    

3. Cachmax( Cefixime) 400mg 
     1x10
     Ex date: 01/2029
     Price : 420
Ibuprofen oral suspenstion 100mg/5ml
        ⏰2028
        📦100
        💰80
New arrival ❗️❗️❗️
Bren(Ibuprofen) 400mg 10x10s
    EX Date: 03/2029
    Carton Size: 120
    Price: 220
**
⭐️MetroKANT suspension=💵100
Carton size=80
x date 2029

⭐️dicloKant 50mg tablet=💵70
Carton size=640**
**x date 2029**

Co-Trimoxazole oral suspenstion 240mg/5ml
       📦 100
       📆 2029
       💰 80

Amoxaciline Oral Susension 125mg/5ml 
        ⏰2029
        📦120
        💰75

💥augmentin  228.5
📦100
⏰08/27
💵165

New arrival ❗️❗️❗️

Amyn( Amoxicillin ) 250 mg  
    Capsules 10x10 
    EX Date: 02/2029
    Carton Size: 150
    Price: 385

Bren(Ibuprofen) 400mg 10x10s
    EX Date: 03/2029
    Carton Size: 120
    Price: 220

Co-Amoxaxlav oral suspension BP 457mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Feb 28
             💵Price 300

Amoxicillin&clavulanate potassium tablet USP 1000mg 2*7 
            📦Cartoon size 100
            ⏳Expired date Jan 2028
            💵Price 434

Co-Amoxaxlav oral suspension BP 156.25mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Jan 2028
             💵Price 170
1. **Cledomox (Amoxicillin + Clavulanate) 625 mg** of 20 tabs
- Carton size - 150pk
- Expiry date - 09/2028
- Price pk - 490** Birr**

2. **Gentamicin  Eye/Ear** drop 0.3 % 10ml
- Carton size -500
- Expiry date - 12/2027
- Price  bottle  - **52 Birr**

**Epharm** 

Paracetamol 500mg 
          📦cartoon size12
           💵 price 2050
          ⌛️expired date 2029

🌟big discount for short time
test kit Casset updet price🌟

🌟HCG of 100 Casset
         💵800bir
🌟Syphilis Ab of 50 casset
         💵1,100bir
🌟HBsAG of 50 Casset
      💵 1,800bir

🌟🌟🌟attractive price 🌟🌟🌟

Diclofenac Gel BP 1%(relaxo) 30gm
📦280
⏰9/27
💵75
Lidocaine injection BP 2% 8×25×30ml
📦200
⏰2/28
💵107

💥Powderd exam glove
carton size 10
exp 2030
💵600

💥Diphenhydramine  Syrup  125ml，12.5mg/5ml  
📦:120
📅: 03/2028
💰:  

💥Loratadine Syrup-5mg/5ml，100ml
Brand name: LOTA
📦 100
📅: 28/07/2027
💰: 65 Birr

✅ Amyn 250mg/5ml 
carton size 100
exp apr 2028
price  💵

Urine bag 
          ⌛ Expired date may 2029
          📦 Cartoon size 250
           💸 price 45
Colostomy bag 
         ⌛ Expired date may 2029
         📦 cartoon size 1000
          💸 price 125
Suction catheter 8fg
          ⌛ expired date may 2029
          📦 cartoon size 1000
          💸price 48
New arrival product❗️❗️❗️
1. Patient Monitor(12"") with Adult , pediatric and infant 
Price ~ 140,000 birr

2. Fetal Monitor 
Price ~ 165,000 birr
      
3. Infusions pump 
Price ~ 65,0000 birr

4. Vital Sign
Price ~ 95,000 birr

5. Handheld pulse oximeter 
Price ~ 30,000 birr 

6. Finger Tip Pulse oximeter 
Price ~ 1600 birr

💥Medical Equplment💥

❗️EDTA 4ml glass
❗️EDTA 4ml plastic
❗️SST 5ml (G&C) plastic
❗️SST 5ml (G&C) glass
❗️PT Tube 2.7ml glass
❗️ESR Tube 1.6ml glass**

**1.**Vicryl0R=1000
**2.**Silk30C=450
**3.**Silk2R=450
**4.**Silk1R=450**

Addres around paster
Contact no 0920555993
                    0967342405
free delivery 🚒🚒🚒🚒IIII",128,0,none,
tikvahpharma,196400,2026-06-27 14:43:38+00:00,"🔺Warning:\nThe robot failed to operate `[ Delete link ]`.
🔸reason :
 `robot is not a manager`
 🗝️",,,none,
tikvahpharma,196399,2026-06-27 14:43:38+00:00,"Elsot pharmaceutical wholesale 

ኤልሶት የመድሃኒት አና የ ሕክምና አቃዎች
 ማከፋፈያ 

 በሁሉም ክፍልርሀገራት እንድሁም ለአዲስ አበባ ደንበኞቻቸን እደተለመደዉ ያሉበት ቦታ በተመጣጣኝ ዋጋ አና ደርሳለን.

አብራችሁ መስራት የምትፈጉ መድሃኒት ቤቶች  Ngo  አብረዉ መስራት የምትፈልጉ ማንኛዉም ሕጋዊ የመንግስት አና የግል የህክምና ተቁዋማት በፍጥነት እና በታማኘነት አናደርሳለን ይደዉሉሉልን .

Customer service is our branding 

Elsot pharmaceutical wholesale 
   
Join our telegram 
https://t.me/+jWiwlZCt094wMzc8

+251990269088",,,none,
tikvahpharma,196395,2026-06-27 14:14:20+00:00,"🔺Warning:\nThe robot failed to operate `[ Delete link ]`.
🔸reason :
 `robot is not a manager`
 🗝️",,,none,
tikvahpharma,196394,2026-06-27 14:14:20+00:00,https://t.me/G2Tdb5KDqqI5MGY8,,,none,
tikvahpharma,196393,2026-06-27 13:04:46+00:00,"**Shafici Importer**

✨ **Mindray Lab Equipment**

🔹 Bc 30s CBC
🔹 Bs-240 Chemistry
🔹 Mindray CL-900
🔹 7 Diff CBC Bc 780
🔹 Coagula-C2000-2
🔹 CoagulaC2000-4

✨ **Furniture (Better Medical)**
​🔹 3-Function Hospital Bed
​🔹 Delivery Table
​🔹 Delivery Couch
​🔹 Examination Coach
​🔹 Over Bed Table
​🔹 Anesthesia Trolley
​🔹 Emergency Trolley
​🔹 Instrument Trolley
​🔹 Baby Cribs
​🔹 Ambulance Stretchers
​🔹 Ward Screen (4-fold)
​🔹 Ward Screen (3-fold)
​🔹 Bedside Cabinet
​🔹 Examination Light
​🔹 IV Stand

**​✨ Mindray Chemistry Reagents**
​🔹 Bil-Direct Kit
​🔹 Bil-Total Kit
​🔹 Total Protein Kit
​🔹 ALT Kit
​🔹 AST Kit
​🔹 ALP Kit
​🔹 ALB Kit
​🔹 UREA Kit
​🔹 CREA(SOX) Kit __(Creatinine)__
​🔹 UA Kit __(Uric Acid)__
​🔹 Glu(GOD) Kit __(Glucose)__
​🔹 TC Kit __(Total Cholesterol)__
​🔹 HDL-C Kit
​🔹 LDL-C Kit
​🔹 TG Kit __(Triglycerides)__
​🔹 HbA1c Kit
​🔹 RF II Kit
​🔹 CRP Kit
**​✨ Mindray Chemistry Calibrators / Controllers**
​🔹 Multi Sera Calibrator
​🔹 Lipids Calibrator
​🔹 CC.M.Control (L 1)
​🔹 CC.M.Control (L 2)
​🔹 Specific Proteins Calibrator
​🔹 HbA1c Calibrator Kit
​🔹 RF II Calibrator Kit
​🔹 ASO/CRP/RF Triple Control Kit
​🔹 HbA1c Control P Kit
​🔹 HbA1c Control N Kit

**​✨ Mindray Hormone Reagents**

​🔹 FT4 (CLIA) kit
​🔹 T3 (CLIA) kit
​🔹 T4 (CLIA) kit
​🔹 TSH (CLIA) kit
​🔹 CA125 (CLIA) kit
​🔹 CA19-9 (CLIA) kit
​🔹 t-PSA (CLIA) kit
​🔹 FPSA (CLIA) kit
​🔹 CEA (CLIA) kit
​🔹 AFP (CLIA) kit
​🔹 FERR (CLIA) kit
​🔹 CA15-3 (CLIA) kit
​🔹 HCG kit (CLIA)
​🔹 LH (CLIA) kit
​🔹 FSH (CLIA) kit
​🔹 PRL (CLIA) kit
​🔹 PROG II (CLIA) kit
​🔹 TESTO II (CLIA)
​🔹 E2 (CLIA) kit
​🔹 TnI kit (CLIA)
​🔹 VD-T II kit (CLIA)
​🔹 VB12 kit (CLIA)
​🔹 Folate kit (CLIA)
​🔹 HIV (CLIA) kit
​🔹 Anti-TP kit (CLIA)
​🔹 Anti-HCV kit (CLIA)
​🔹 HBsAg (CLIA) kit
​🔹 Substrate Solution
**​✨ Mindray Hormone Calibrators & Controls**
​🔹 Free T4 Calibrators
​🔹 Total T3 Calibrators
​🔹 Total T4 Calibrators
​🔹 TSH Calibrators
​🔹 CA125 Calibrators
​🔹 CA19-9 Calibrators
​🔹 Total PSA Calibrators
​🔹 Free PSA Calibrators
​🔹 CEA Calibrators
​🔹 AFP Calibrators
​🔹 Ferritin Calibrators
​🔹 CA15-3 Calibrators
​🔹 Total BHCG Calibrators
​🔹 LH Calibrators
​🔹 FSH Calibrators
​🔹 Prolactin Calibrators
​🔹 Progesterone Calibrators
​🔹 Testosterone Calibrators
​🔹 Estradiol Calibrators
​🔹 TnI Calibrators
​🔹 25-OH-Vitamin D Total CAL
​🔹 VB12 Calibrators
​🔹 Folate Calibrators
​🔹 Thyroid Function Multi Con L 3 EA
​🔹 Thyroid Function Multi Con H3
​🔹 Tumor Marker Multi Control L3
​🔹 HIV Calibrators
​🔹 HBsAg Calibrators
​🔹 Anti-HCV Calibrators
**​✨ Coagulation / Electrolyte**
​🔹 ISE Reagent Pack
​🔹 4-Cuvettes (steel balls)
​🔹 TDR ONE-96(INT)
​🔹 2-Cuvettes (steel balls)
​🔹 ISE Cleaning Solution
​🔹 Na Cleaning Solution
**​✨ Bilal Pharma (Machines & Consumables)**
​🔹 Chemistry Machine (BS-240)
​🔹 Hematology Analyzer (BC-30s)
​🔹 Wash Buffer
​🔹 M-30 LYSE
​🔹 DIFF-LYSE
​🔹 M-30D DILUENT
​🔹 E-Z CLEANSER
​🔹 LH-LYSE
​🔹 M-52 DILUENT

📞 **For Price Quotations:**
0922370965**
**0922993050

**Getnet**
__Sales and Tender Officer__",379,0,none,
tikvahpharma,196386,2026-06-27 12:17:39+00:00,"🔺Warning:\nThe robot failed to operate `[ Delete site link ]`.
🔸reason :
 `robot is not a manager`
 🗝️",,,none,
tikvahpharma,196384,2026-06-27 11:30:54+00:00,,413,0,photo,data\raw\images\tikvahpharma\196384.jpg
tikvahpharma,196383,2026-06-27 11:30:54+00:00,"🎉 **Successfully Installed!**
The **SonoScape E1** is now up and running at **Shewa**, delivering reliable, high-quality ultrasound imaging.

✨ **Key Features:**

✅ 15.6-inch high-resolution LCD display
✅ Built-in battery with up to **90 minutes** of operation
✅ **Pulse Wave (PW) Doppler** – a feature rarely found on other black-and-white ultrasound systems
✅ Ideal for **OB/GYN, abdominal, and general imaging**
✅ Advanced **Micro Scan** technology for enhanced image quality and improved diagnostic confidence

We wish the team many years of excellent patient care! 🩺✨

📞 **For inquiries or a demo:** 
**093 792 4461**

#SonoScape #SonoScapeE1 #Ultrasound #MedicalEquipment #OBGYN #GeneralImaging #AbdominalUltrasound #Healthcare #DiagnosticImaging #Ethiopia",409,0,photo,data\raw\images\tikvahpharma\196383.jpg
tikvahpharma,196376,2026-06-27 08:52:01+00:00,"NURSE

experience 0 years and above

degree and diplom

        Work area


(1) sarbet

(2) megenagna

(3) kazanchis

(4) bole arabisa

(5) Shola

(8) Ledeta

(9) Teklehaymanot

(10) gofa

(11) meskel flawer

(12) gotera 

(13) Abado

(14) Gerji

(15)  kera

(16) Demberwa

(17) bole

(18) hayat

(19) tuludimitu

(20) gurd shola

(21 kality




Info  * 0930332050& 0930074400
መገናኛ ለም ሆቴል ቶታል አጠገብ ለገሰ ፈለቀ ህንጻ 212 Maleda HR 

20/10/18",415,0,none,
tikvahpharma,196371,2026-06-27 07:43:39+00:00,",VACCANCY ANNOUNCEMENT
 20/10/2018
DRUGIST  WZ OUT. or JUNIOR PHARMACY 1 YEARS PLACES LEBU
SENIOR  DRUGIST  WZ LICENSE HAILE GAREMET
JUNIOR  PHARMACY 1 YEARS OR JUNIOR DRUGIST 2 YEARS  &aBOVE DISPESING 4 KILO
SURGEN  2 YERERS  GONDER
INTERNIST  3 YEARS ADIS ABEBA
SENIOR DRUGIST WZ LICENSE DISPESING
HAYATE 49
SEFRA
DENTAL  2 YEARS TAFO
SENIOR PHARMACIST WZ  LICENSE
 22 
GERJI
BULEBULA
ALEM BANK
KERANEYO
SENIOR DRUGIST WZ LICENSE 
 SEFERA
KOYE
SULULETA
0983848760
0908299838",361,0,none,
tikvahpharma,196370,2026-06-27 07:36:47+00:00,"🔹Brand 👉 SonoScape 
     Model👉E1
    
 Black and White Ultrasound 

Reliable. Portable. Affordable.

✅ Crystal-clear imaging with μ-Scan technology
✅ PW Doppler for accurate blood flow assessment
✅ WideScan for an expanded field of view
✅ Spatial Compound Imaging for enhanced image quality
✅ 15.6-inch HD LED display for comfortable viewing
✅ Lightweight and compact design
✅ Long-lasting battery for mobile use
✅ DICOM, Wi-Fi, and Bluetooth connectivity

Perfect for Radiology, OB/GYN, Abdominal, Vascular, and General Imaging applications.

📞 Contact us 0937924461",338,0,photo,data\raw\images\tikvahpharma\196370.jpg
tikvahpharma,196369,2026-06-27 07:36:47+00:00,,261,0,photo,data\raw\images\tikvahpharma\196369.jpg
tikvahpharma,196368,2026-06-27 07:36:47+00:00,,304,0,photo,data\raw\images\tikvahpharma\196368.jpg
tikvahpharma,196367,2026-06-27 07:36:47+00:00,"👉Original
 #Mindray
👉Linear probes
👉For Dp 1100,
            Dp  2200,
            Dp 10,
            Dp 15, 
            Dp 18 
            Dp 50
 DC 30,Consona N6,N7....

👉Available in stock

📞 0937924461/0960656704

#Mindray #meicalequipment # import #MedTech #probes",224,0,photo,data\raw\images\tikvahpharma\196367.jpg
tikvahpharma,196366,2026-06-27 06:51:57+00:00,"Update 27/06/26

Safe pharma import and community import
Contact no 0920555993
                    0967342405
Discount 
💥syringe 10cc 💵780

💥Ped. Paracitamol (Parakant) 120mg/5ml, 60ml bottles. 
price: 41br  <10cartn 40 <20cartn 39
Carton size 100

💥Valk( Aceclofenac 100mg)(2×10) 💵210birr
💥Colcol (5×4) 💵168birr
💥Pregabalin 150 ( 10x10) 💵1330

⭐️VITAMIN D DROPS (KIDOVIT)
100 bottle/ cartoon
Ex date-07/2028
Price: 320

HALF IV SET RINGER LACTATE 
📦 12
💰295 birr
📅2/29

FULL IV SET NS 
📦12
💰 328 birr

50crtn Ns = 196,800
7% captppril(192) attachment 72pk


🌟🌟🌟new arrival items 

Stock Update

1.  Azithromycin 15ml 
     Ex date:02/2028
     Carton Size:150
     Price: 90

2.  Azithromycin 30ml
     Ex date: 02/2028
     Carton Size : 80
     Price:  190
    

3. Cachmax( Cefixime) 400mg 
     1x10
     Ex date: 01/2029
     Price : 420
Ibuprofen oral suspenstion 100mg/5ml
        ⏰2028
        📦100
        💰80
New arrival ❗️❗️❗️
Bren(Ibuprofen) 400mg 10x10s
    EX Date: 03/2029
    Carton Size: 120
    Price: 220
**
⭐️MetroKANT suspension=💵100
Carton size=80
x date 2029

⭐️dicloKant 50mg tablet=💵70
Carton size=640**
**x date 2029**

Co-Trimoxazole oral suspenstion 240mg/5ml
       📦 100
       📆 2029
       💰 80

Amoxaciline Oral Susension 125mg/5ml 
        ⏰2029
        📦120
        💰75

💥augmentin  228.5
📦100
⏰08/27
💵165

New arrival ❗️❗️❗️

Amyn( Amoxicillin ) 250 mg  
    Capsules 10x10 
    EX Date: 02/2029
    Carton Size: 150
    Price: 385

Bren(Ibuprofen) 400mg 10x10s
    EX Date: 03/2029
    Carton Size: 120
    Price: 220

Co-Amoxaxlav oral suspension BP 457mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Feb 28
             💵Price 300

Amoxicillin&clavulanate potassium tablet USP 1000mg 2*7 
            📦Cartoon size 100
            ⏳Expired date Jan 2028
            💵Price 434

Co-Amoxaxlav oral suspension BP 156.25mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Jan 2028
             💵Price 170
1. **Cledomox (Amoxicillin + Clavulanate) 625 mg** of 20 tabs
- Carton size - 150pk
- Expiry date - 09/2028
- Price pk - 490** Birr**

2. **Gentamicin  Eye/Ear** drop 0.3 % 10ml
- Carton size -500
- Expiry date - 12/2027
- Price  bottle  - **52 Birr**

**Epharm** 

Paracetamol 500mg 
          📦cartoon size12
           💵 price 2050
          ⌛️expired date 2029

🌟big discount for short time
test kit Casset updet price🌟

🌟HCG of 100 Casset
         💵800bir
🌟Syphilis Ab of 50 casset
         💵1,100bir
🌟HBsAG of 50 Casset
      💵 1,800bir

🌟🌟🌟attractive price 🌟🌟🌟

Diclofenac Gel BP 1%(relaxo) 30gm
📦280
⏰9/27
💵75
Lidocaine injection BP 2% 8×25×30ml
📦200
⏰2/28
💵107

💥Powderd exam glove
carton size 10
exp 2030
💵600
Letex exam texture powder free gloves size M
📦10
⏰05/30
💵675

💥Diphenhydramine  Syrup  125ml，12.5mg/5ml  
📦:120
📅: 03/2028
💰:  

💥Loratadine Syrup-5mg/5ml，100ml
Brand name: LOTA
📦 100
📅: 28/07/2027
💰: 65 Birr

✅ Amyn 250mg/5ml 
carton size 100
exp apr 2028
price  💵

Urine bag 
          ⌛ Expired date may 2029
          📦 Cartoon size 250
           💸 price 45
Colostomy bag 
         ⌛ Expired date may 2029
         📦 cartoon size 1000
          💸 price 125
Suction catheter 8fg
          ⌛ expired date may 2029
          📦 cartoon size 1000
          💸price 48
New arrival product❗️❗️❗️
1. Patient Monitor(12"") with Adult , pediatric and infant 
Price ~ 140,000 birr

2. Fetal Monitor 
Price ~ 165,000 birr
      
3. Infusions pump 
Price ~ 65,0000 birr

4. Vital Sign
Price ~ 95,000 birr

5. Handheld pulse oximeter 
Price ~ 30,000 birr 

6. Finger Tip Pulse oximeter 
Price ~ 1600 birr

💥Medical Equplment💥

❗️EDTA 4ml glass
❗️EDTA 4ml plastic
❗️SST 5ml (G&C) plastic
❗️SST 5ml (G&C) glass
❗️PT Tube 2.7ml glass
❗️ESR Tube 1.6ml glass**

**1.**Vicryl0R=1000
**2.**Silk30C=450
**3.**Silk2R=450
**4.**Silk1R=450**

Addres around paster
Contact no 0920555993
                    0967342405
free delivery 🚒🚒🚒🚒IIII",270,0,none,
